decision_point,trump,our_score,their_score,bidding_meld,defending_meld,hand,meld_total,ace_count,trump_length,longest_side_suit,has_run,has_pinochle,has_around,bid,score_diff,partner_has_bid,partner_has_passed,p_make,ev_take,ev_defend,ev_play_on,ev_fold,verdict_bid,verdict_fold
bid,S,450,110,,,10C_1 10H_1 10H_2 9C_2 9S_1 AS_2 KD_1 KD_2 KS_2 QD_2 QH_1 QS_1,70,1,4,3,0,0,0,310,340,1,0,0.4133,-199.6,-1.6,,,0,
fold,C,450,110,130,50,10C_1 10C_2 9S_2 AC_1 AS_2 JD_1 JS_2 KC_1 KH_2 QC_1 QH_2 QS_1,100,2,5,4,0,1,0,300,340,0,0,0.56,,,-72.8,-350.0,,0
bid,S,150,270,,,10H_2 10S_1 9C_2 9S_2 AH_2 AS_2 JC_2 JS_2 KC_1 KS_1 QC_2 QH_1,30,2,5,4,0,0,0,300,-120,0,0,0.6867,29.3333,-72.8667,,,1,
bid,D,270,150,,,10C_2 9D_2 AC_1 AD_1 AD_2 AH_1 JH_1 JS_1 KD_2 KH_2 KS_2 QD_2,50,4,5,3,0,0,0,310,120,0,0,0.6667,28.4,33.8,,,0,
bid,C,150,270,,,10C_1 10D_1 10D_2 10H_1 9D_1 9H_1 9H_2 AC_2 JD_2 KC_2 QC_1 QS_2,80,1,4,4,0,1,0,320,-120,1,0,0.7267,55.0667,8.2,,,1,
bid,D,270,150,,,10S_2 9C_1 9S_1 AS_1 JC_1 JD_1 JH_2 KD_1 KH_1 QD_1 QH_2 QS_1,100,1,3,4,0,1,0,320,120,1,0,0.4133,-198.8,-31.0667,,,0,
bid,S,150,270,,,10H_2 10S_1 9C_2 9S_2 AH_2 AS_2 JC_2 JS_2 KC_1 KS_1 QC_2 QH_1,30,2,5,4,0,0,0,320,-120,0,1,0.64,15.8667,-96.6,,,1,
fold,D,270,150,110,90,9D_2 AD_1 AD_2 AH_1 JD_1 JH_1 JS_1 KD_1 KD_2 KH_2 QD_2 QS_1,90,3,7,3,0,1,0,310,120,0,0,0.4467,,,-150.7333,-400.0,,0
bid,C,-40,310,,,10C_1 9C_1 9D_1 9S_1 JC_1 KC_2 KD_1 KH_1 QC_1 QC_2 QS_1 QS_2,50,0,6,3,0,0,0,300,-350,0,0,0.7067,79.1333,0.7333,,,1,
bid,H,310,-40,,,10C_2 10D_1 10H_1 10H_2 10S_2 9D_2 9H_1 AS_1 JH_1 KH_2 QD_2 QH_1,50,1,6,3,0,0,0,300,350,0,0,0.62,-20.8,-112.8667,,,1,
bid,D,-40,310,,,9H_2 9S_2 AC_2 AD_1 AD_2 AH_2 JD_2 JS_1 KC_1 KD_2 KS_2 QH_2,0,4,4,3,0,0,0,310,-350,0,1,0.5733,-44.0,92.5333,,,0,
bid,S,310,-40,,,10D_2 10S_1 9C_2 AC_1 AH_1 AS_2 JC_2 JD_1 JH_2 JS_2 KS_1 QD_1,40,3,4,3,0,0,1,320,350,1,0,0.78,147.8667,123.3333,,,1,
bid,H,310,-40,,,10C_2 10D_1 10H_1 10H_2 10S_2 9D_2 9H_1 AS_1 JH_1 KH_2 QD_2 QH_1,50,1,6,3,0,0,0,320,350,0,1,0.5867,-58.6667,-140.0667,,,1,
bid,D,-40,310,,,9H_2 9S_2 AC_2 AD_1 AD_2 AH_2 JD_2 JS_1 KC_1 KD_2 KS_2 QH_2,0,4,4,3,0,0,0,330,-350,0,1,0.4,-165.5333,75.0667,,,0,
fold,H,310,-40,160,30,10D_2 10H_1 10H_2 9D_2 9H_1 AH_1 AS_1 JD_1 JH_1 KH_2 QD_2 QH_1,160,2,7,4,1,0,0,320,350,0,0,0.94,,,279.2667,-350.0,,0
bid,C,640,70,,,10C_2 10H_1 9C_2 9H_1 AC_2 AD_1 AS_2 KC_1 KD_1 KD_2 KS_2 QH_2,10,3,4,3,0,0,0,300,570,0,0,0.5933,-31.0,8.4,,,0,
bid,C,70,640,,,10D_1 10S_1 10S_2 9D_1 9S_2 AC_1 AH_1 AH_2 JD_1 JD_2 KC_2 QC_1,40,3,3,4,0,0,0,300,-570,0,0,0.6067,-34.3333,237.4,,,0,
bid,C,640,70,,,10H_2 9C_1 9H_2 JC_1 JC_2 JH_2 JS_1 KH_1 QC_2 QD_2 QS_1 QS_2,10,0,4,4,0,0,0,300,570,0,1,0.32,-222.9333,-100.2,,,0,
fold,H,70,640,60,20,9D_2 9S_1 AD_2 AH_2 JD_1 JD_2 JH_1 JS_2 KH_2 KS_1 QD_1 QH_1,40,2,4,5,0,0,0,250,-570,0,0,0.24,,,-240.9333,-270.0,,0
bid,C,-180,750,,,10C_1 10S_2 9D_1 9D_2 AC_2 AD_2 JH_2 JS_2 KD_1 KH_2 QS_1 QS_2,0,2,2,4,0,0,0,300,-930,0,0,0.2867,-245.0667,24.6667,,,0,
bid,S,750,-180,,,10D_2 10H_1 9H_2 9S_1 AC_1 AH_1 AS_2 JC_2 JD_1 JS_1 KC_1 QD_2,10,3,3,3,0,0,0,300,930,0,0,0.3067,-264.9333,-63.2667,,,0,
bid,S,-180,750,,,10D_1 10S_1 9C_1 9S_2 AD_1 AS_1 JC_1 JH_1 KS_2 QC_1 QD_1 QH_2,10,2,4,3,0,0,0,310,-930,0,1,0.2333,-298.1333,-72.8667,,,0,
bid,H,750,-180,,,10C_2 10H_2 9C_2 9H_1 AH_2 JD_2 KC_2 KD_2 KH_1 KS_1 QC_2 QH_1,150,1,5,4,0,0,1,310,930,1,0,0.8267,146.2,56.2667,,,1,
fold,S,750,-180,50,10,10C_2 9H_2 9S_1 AH_1 AS_2 JC_2 JD_1 JD_2 JS_1 KC_1 KS_1 QD_2,10,2,4,3,0,0,0,300,930,0,0,0.0,,,-417.5333,-310.0,,1
bid,S,450,-170,,,10C_1 10D_1 9D_1 9D_2 9S_1 9S_2 AH_2 AS_2 JC_1 JD_2 KS_1 QS_2,100,2,5,4,0,1,0,300,620,0,0,0.78,115.6667,-37.2,,,1,
bid,C,-170,450,,,10D_2 10S_2 9C_1 AC_1 AC_2 JH_2 JS_1 KC_1 KS_2 QC_1 QD_2 QH_2,50,2,5,3,0,0,0,310,-620,0,0,0.48,-123.7333,-17.2,,,0,
bid,H,450,-170,,,10C_2 10H_1 9H_1 9H_2 AD_1 AD_2 AS_1 KD_1 KD_2 KH_1 QC_2 QH_1,60,3,5,4,0,0,0,320,620,1,0,0.6067,12.1333,-34.8667,,,1,
bid,H,-170,450,,,10H_2 10S_1 9C_2 AH_1 JC_2 JD_1 JH_1 JS_2 KC_2 KH_2 QD_1 QS_1,80,1,4,3,0,1,1,320,-620,1,0,0.6067,-14.2,71.9333,,,0,
bid,S,450,-170,,,10C_1 10D_1 9D_1 9D_2 9S_1 9S_2 AH_2 AS_2 JC_1 JD_2 KS_1 QS_2,100,2,5,4,0,1,0,320,620,0,1,0.6467,19.6,-31.4667,,,1,
bid,C,-170,450,,,10D_2 10S_2 9C_1 AC_1 AC_2 JH_2 JS_1 KC_1 KS_2 QC_1 QD_2 QH_2,50,2,5,3,0,0,0,330,-620,0,1,0.34,-216.1333,-3.0,,,0,
fold,S,450,-170,120,100,9D_1 9D_2 9S_1 9S_2 AD_1 AD_2 AS_1 AS_2 JC_1 JD_2 KS_1 QS_2,100,4,6,5,0,1,0,320,620,0,0,0.88,,,132.2667,-420.0,,0
bid,H,-40,790,,,9C_1 9H_2 9S_2 AD_2 AH_1 JC_2 JD_1 JH_1 KH_1 QH_1 QH_2 QS_1,90,2,6,2,0,1,0,300,-830,0,0,0.9467,284.5333,-89.2667,,,1,
bid,H,790,-40,,,10C_2 10D_1 10D_2 10H_1 10S_2 AD_1 JC_1 JH_2 KC_1 KC_2 KD_2 KS_1,0,1,2,4,0,0,0,310,830,0,0,0.1333,-380.6,-130.0,,,0,
bid,D,-40,790,,,10H_2 9C_2 9D_1 9S_1 JD_2 JS_1 KD_1 KH_2 QC_1 QC_2 QD_1 QD_2,50,0,5,3,0,0,0,310,-830,1,0,0.3267,-261.8667,-37.1333,,,0,
bid,S,790,-40,,,10C_1 10S_1 9D_2 9H_1 AC_1 AC_2 AH_2 AS_1 AS_2 JS_2 KS_2 QS_2,150,5,6,3,1,0,0,310,830,0,1,1.0,361.0667,33.0667,,,1,
fold,H,-40,790,260,30,10H_2 9H_2 9S_2 AH_1 JD_1 JD_2 JH_1 KH_1 KH_2 QH_1 QH_2 QS_1,240,1,8,2,1,1,0,300,-830,0,0,1.0,,,360.0,-330.0,,0
bid,D,870,420,,,10D_2 9D_1 9H_1 AC_2 AD_2 JD_2 JH_2 KC_2 KH_1 KS_1 QH_1 QS_1,90,2,4,4,0,1,0,300,450,0,0,0.4733,-130.0,49.2,,,0,
bid,H,420,870,,,10H_2 9C_2 9D_2 9H_2 AH_1 AH_2 AS_1 JC_2 JH_1 KC_1 KS_2 QD_2,10,3,5,3,0,0,0,300,-450,0,0,0.4867,-97.0667,-22.4667,,,0,
bid,S,870,420,,,10H_1 10S_1 10S_2 9S_1 AS_2 JS_2 KD_2 KH_2 QC_1 QC_2 QH_2 QS_2,30,1,6,3,0,0,0,300,450,0,1,0.62,-8.8,87.3333,,,0,
fold,D,420,870,160,110,10D_1 9C_1 9S_2 AD_1 AH_1 AH_2 JC_1 JD_1 JS_1 KD_1 QD_1 QD_2,150,3,6,2,1,0,0,250,-450,0,0,1.0,,,156.9333,-360.0,,0
bid,C,0,0,,,10S_2 9C_2 9H_2 AC_1 AC_2 AD_2 JC_2 JD_1 KH_1 QC_1 QH_2 QS_2,70,3,5,3,0,1,0,300,0,0,0,0.78,148.3333,62.0,,,1,
bid,D,0,0,,,10D_2 10H_1 9C_1 9D_2 9H_1 9S_2 JC_1 JD_2 JH_1 KC_1 KD_1 QD_2,50,0,5,3,0,0,0,310,0,0,0,0.5733,-98.8,-174.8,,,1,
bid,S,0,0,,,10C_1 10C_2 10H_2 9D_1 AD_1 AH_2 AS_1 AS_2 JS_1 KH_2 KS_2 QS_1,40,4,5,3,0,0,0,320,0,1,0,0.8667,198.3333,168.4,,,1,
bid,D,0,0,,,10D_1 10S_1 9S_1 AH_1 JH_2 JS_2 KC_2 KD_2 KS_1 QC_2 QD_1 QH_1,60,1,3,4,0,0,0,320,0,1,0,0.2467,-338.6667,-44.6667,,,0,
bid,C,0,0,,,10S_2 9C_2 9H_2 AC_1 AC_2 AD_2 JC_2 JD_1 KH_1 QC_1 QH_2 QS_2,70,3,5,3,0,1,0,320,0,0,1,0.7067,95.8667,96.5333,,,0,
bid,D,0,0,,,10D_2 10H_1 9C_1 9D_2 9H_1 9S_2 JC_1 JD_2 JH_1 KC_1 KD_1 QD_2,50,0,5,3,0,0,0,330,0,0,1,0.5267,-130.4,-78.5333,,,0,
fold,C,0,0,70,90,10C_1 10C_2 9C_2 AC_1 AC_2 JC_2 JD_1 KH_1 QC_1 QH_2 QS_1 QS_2,70,2,7,2,0,1,0,320,0,0,0,0.2533,,,-315.4667,-410.0,,0
bid,C,130,-320,,,10H_1 9H_1 9S_1 AC_1 AH_2 AS_2 JC_2 JS_2 KC_2 KS_2 QC_2 QD_1,40,3,4,4,0,0,0,300,450,0,0,0.8933,183.0667,0.6667,,,1,
bid,C,-320,130,,,10C_2 10H_2 AC_2 AS_1 JC_1 JD_2 JH_1 JS_1 QC_1 QD_2 QS_1 QS_2,80,2,4,4,0,1,1,310,-450,0,0,0.7533,133.4,57.9333,,,1,
bid,D,130,-320,,,10S_1 10S_2 9C_1 9C_2 9D_1 AD_1 AD_2 AH_1 KH_2 KS_1 QH_1 QH_2,30,3,3,4,0,0,0,320,450,1,0,0.08,-411.8,126.2,,,0,
bid,S,-320,130,,,10C_1 10D_1 10D_2 9D_2 9H_2 9S_2 JD_1 JH_2 KC_1 KD_1 KD_2 KH_1,10,0,1,6,0,0,0,320,-450,1,0,0.0467,-443.0667,-116.9333,,,0,
bid,C,130,-320,,,10H_1 9H_1 9S_1 AC_1 AH_2 AS_2 JC_2 JS_2 KC_2 KS_2 QC_2 QD_1,40,3,4,4,0,0,0,320,450,0,1,0.76,77.4667,-85.2,,,1,
bid,C,-320,130,,,10C_2 10H_2 AC_2 AS_1 JC_1 JD_2 JH_1 JS_1 QC_1 QD_2 QS_1 QS_2,80,2,4,4,0,1,1,330,-450,0,1,0.8333,212.0667,100.0,,,1,
bid,C,130,-320,,,10H_1 9H_1 9S_1 AC_1 AH_2 AS_2 JC_2 JS_2 KC_2 KS_2 QC_2 QD_1,40,3,4,4,0,0,0,340,450,0,1,0.7,51.2667,9.5333,,,1,
bid,C,-320,130,,,10C_2 10H_2 AC_2 AS_1 JC_1 JD_2 JH_1 JS_1 QC_1 QD_2 QS_1 QS_2,80,2,4,4,0,1,1,350,-450,0,1,0.6933,109.0,181.3333,,,0,
fold,C,130,-320,180,80,9H_1 9S_1 AC_1 AD_1 AD_2 AH_1 AS_2 JC_2 JS_2 KC_2 QC_2 QD_1,140,5,4,3,0,0,1,340,450,0,0,0.8067,,,83.9333,-420.0,,0
bid,S,-140,-210,,,10H_1 10H_2 10S_2 9H_1 9S_1 AC_2 AD_2 KH_2 KS_1 QC_1 QD_1 QS_1,50,2,4,4,0,0,0,300,70,0,0,0.52,-95.6,33.6667,,,0,
bid,C,-210,-140,,,10C_1 10C_2 10D_2 9D_1 AH_1 AH_2 AS_1 KC_1 KC_2 KH_1 KS_2 QC_2,40,3,5,3,0,0,0,310,-70,0,0,0.52,-65.2,61.3333,,,0,
bid,C,-140,-210,,,10D_1 9D_2 9H_2 9S_2 AC_1 JC_1 JD_1 JD_2 JH_1 JH_2 JS_1 QS_2,80,1,2,4,0,1,1,320,70,1,0,0.4067,-206.2667,18.7333,,,0,
bid,D,-210,-140,,,10S_1 9C_1 9C_2 AD_1 AS_2 JC_2 JS_2 KD_1 KD_2 QD_2 QH_1 QH_2,40,2,4,3,0,0,0,320,-70,1,0,0.2733,-266.4667,30.3333,,,0,
bid,S,-140,-210,,,10H_1 10H_2 10S_2 9H_1 9S_1 AC_2 AD_2 KH_2 KS_1 QC_1 QD_1 QS_1,50,2,4,4,0,0,0,320,70,0,1,0.4533,-138.2,83.4,,,0,
fold,C,-210,-140,80,100,10C_1 10C_2 9D_1 AD_1 AH_1 AH_2 AS_2 JC_2 KC_1 KC_2 KH_1 QC_2,40,4,6,3,0,0,0,310,-70,0,0,0.1133,,,-404.6667,-410.0,,0
bid,S,-520,-40,,,10D_1 10S_2 9S_1 AD_1 AH_1 AH_2 AS_1 AS_2 JC_1 JH_1 KD_2 QH_2,10,5,4,4,0,0,0,300,-480,0,0,0.54,-78.6667,14.9333,,,0,
bid,D,-40,-520,,,10H_1 9C_2 9D_1 9H_2 9S_2 AC_1 AD_2 JS_1 JS_2 KC_1 KH_1 KH_2,10,2,2,4,0,0,0,300,480,0,0,0.0467,-461.8,-81.1333,,,0,
bid,C,-520,-40,,,10C_1 10C_2 10H_2 9C_1 9H_1 KC_2 KD_1 KS_1 QC_1 QC_2 QD_1 QH_1,70,0,6,3,0,0,0,300,-480,0,1,0.64,-27.4667,-121.6,,,1,
bid,S,-40,-520,,,10D_2 10S_1 9D_2 AC_2 JC_2 JD_1 JD_2 JH_2 KS_2 QD_2 QS_1 QS_2,340,1,4,5,0,1,0,310,480,0,1,1.0,448.7333,310.5333,,,1,
bid,C,-520,-40,,,10C_1 10C_2 10H_2 9C_1 9H_1 KC_2 KD_1 KS_1 QC_1 QC_2 QD_1 QH_1,70,0,6,3,0,0,0,320,-480,0,1,0.46,-150.7333,-52.8,,,0,
fold,S,-40,-520,390,50,10S_1 AD_2 JC_2 JD_1 JD_2 JH_2 JS_1 JS_2 KS_2 QD_2 QS_1 QS_2,380,1,6,4,0,1,1,310,480,0,0,1.0,,,382.4,-360.0,,0
bid,H,460,-330,,,10H_1 10H_2 9H_1 9H_2 9S_1 JH_2 KC_1 KC_2 QD_1 QD_2 QS_1 QS_2,20,0,5,3,0,0,0,300,790,0,0,0.22,-275.8667,157.9333,,,0,
bid,H,-330,460,,,10S_1 9C_1 AC_2 AH_1 AH_2 AS_2 JC_2 JD_1 JD_2 JH_1 KS_1 KS_2,0,4,3,4,0,0,0,300,-790,0,0,0.5333,-61.8,258.8667,,,0,
bid,C,460,-330,,,10C_1 AC_1 AD_2 AS_1 JC_1 JS_1 JS_2 KD_1 KH_1 KH_2 QC_1 QH_1,20,3,4,3,0,0,0,300,790,0,1,0.7267,67.5333,16.6,,,1,
bid,D,-330,460,,,10C_2 10D_1 10D_2 10S_2 9C_2 9D_1 9D_2 9S_2 AD_1 KD_2 QC_2 QH_2,20,1,6,3,0,0,0,310,-790,0,1,0.2267,-300.7333,-136.0667,,,0,
bid,C,460,-330,,,10C_1 AC_1 AD_2 AS_1 JC_1 JS_1 JS_2 KD_1 KH_1 KH_2 QC_1 QH_1,20,3,4,3,0,0,0,320,790,0,1,0.7267,78.2667,17.3333,,,1,
bid,D,-640,480,,,10C_2 10S_1 9C_2 9D_1 9H_1 9S_2 AD_1 AD_2 KC_1 KH_1 QC_1 QC_2,30,2,3,5,0,0,0,300,-1120,0,0,0.1133,-382.8667,18.5333,,,0,
bid,H,480,-640,,,10C_1 10D_1 10H_1 10H_2 9H_2 AC_2 AH_2 JS_2 KC_2 KD_2 QD_2 QS_2,30,2,4,3,0,0,0,300,1120,0,0,0.5133,-90.7333,17.7333,,,0,
bid,D,-640,480,,,9C_1 9D_2 AS_2 JC_1 JC_2 JD_2 JH_1 JS_1 KD_1 KS_1 QD_1 QH_1,90,1,4,3,0,0,1,300,-1120,0,1,0.3933,-215.4,11.6,,,0,
fold,S,480,-640,240,90,10S_2 9S_1 AC_2 AS_1 JD_1 JH_2 JS_2 KH_2 KS_2 QH_2 QS_1 QS_2,220,2,7,3,1,1,0,250,1120,0,0,1.0,,,278.0,-340.0,,0
bid,D,920,-500,,,10H_1 10S_2 9D_1 9D_2 AD_1 JC_1 JD_1 KC_2 KH_1 QC_1 QD_2 QS_1,80,1,5,3,0,1,0,300,1420,0,0,0.5333,-70.8,-71.4,,,1,
bid,D,-500,920,,,10D_1 10D_2 9C_2 9S_1 AD_2 JD_2 JS_2 KD_2 KH_2 QC_2 QD_1 QH_1,170,1,6,2,1,0,0,300,-1420,0,0,1.0,279.8667,7.0667,,,1,
bid,H,920,-500,,,9C_1 9H_1 9H_2 9S_2 AC_1 AH_1 AH_2 AS_2 JH_2 KC_1 KD_1 QH_2,20,4,6,3,0,0,0,310,1420,0,1,0.8533,185.6,-74.4667,,,1,
bid,S,-500,920,,,10C_1 10C_2 10H_2 10S_1 AC_2 AS_1 JC_2 JH_1 JS_1 KS_1 KS_2 QS_2,150,2,6,4,1,0,0,310,-1420,1,0,1.0,347.2,12.4667,,,1,
fold,D,-500,920,210,80,10D_1 10D_2 10H_2 9C_2 AD_2 AS_1 JD_2 KD_2 KH_2 QD_1 QH_1 QS_2,210,2,6,3,1,1,0,300,-1420,0,0,1.0,,,234.6667,-380.0,,0
bid,H,0,0,,,10D_1 10D_2 10H_1 AS_2 JH_1 KD_1 KH_1 KH_2 KS_1 QC_2 QD_2 QH_1,60,1,5,4,0,0,0,300,0,0,0,0.6667,57.4667,-27.2,,,1,
bid,H,0,0,,,10C_2 10H_2 10S_1 9C_1 9C_2 9H_1 AH_1 JC_2 JH_2 KC_2 KD_2 KS_2,10,1,4,5,0,0,0,310,0,0,0,0.2,-324.8667,-194.7333,,,0,
bid,D,0,0,,,10C_1 10S_2 9D_1 9D_2 9S_1 AC_1 AC_2 AD_2 JD_1 JS_1 QC_1 QD_1,20,3,5,4,0,0,0,320,0,1,0,0.42,-147.3333,-17.2667,,,0,
bid,D,0,0,,,9H_2 9S_2 AD_1 AH_2 AS_1 JC_1 JD_2 JS_2 KC_1 QH_2 QS_1 QS_2,40,3,2,5,0,1,0,320,0,1,0,0.6,-6.8,37.3333,,,0,
bid,H,0,0,,,10D_1 10D_2 10H_1 AS_2 JH_1 KD_1 KH_1 KH_2 KS_1 QC_2 QD_2 QH_1,60,1,5,4,0,0,0,320,0,0,1,0.6667,59.9333,34.3333,,,1,
fold,H,0,0,80,60,10H_2 9C_1 9C_2 9H_1 AH_1 JC_2 JD_2 JH_2 KC_1 KC_2 KS_2 QS_2,70,1,4,5,0,1,0,310,0,0,0,0.0067,,,-481.2667,-370.0,,1
bid,D,-310,60,,,10D_2 10S_1 AC_2 AD_1 AH_1 JC_1 JC_2 JD_2 KD_2 QD_1 QD_2 QH_1,150,3,6,3,1,0,0,300,-370,0,0,1.0,350.1333,-34.2667,,,1,
bid,D,60,-310,,,10C_2 10D_1 10H_2 9D_1 9D_2 9H_1 9H_2 JH_1 KC_1 KH_2 QC_2 QS_2,40,0,3,5,0,0,0,310,370,0,0,0.1067,-430.1333,-60.6667,,,0,
bid,S,-310,60,,,10H_1 9C_1 9C_2 9S_1 9S_2 AC_1 AD_2 JS_1 KC_2 KH_1 KS_1 QS_1,60,2,5,4,0,0,0,310,-370,1,0,0.4733,-131.1333,-105.8,,,0,
bid,S,60,-310,,,10C_1 10S_2 AH_2 AS_1 AS_2 JD_1 JH_2 JS_2 KD_1 KS_2 QC_1 QH_2,0,3,5,3,0,0,0,310,370,0,1,0.6067,19.7333,61.2667,,,0,
fold,D,-310,60,190,40,10D_2 AC_1 AD_1 AD_2 JC_1 JC_2 JD_2 KD_2 QD_1 QD_2 QH_1 QS_1,190,3,7,3,1,1,0,300,-370,0,0,1.0,,,305.6,-340.0,,0
bid,H,150,80,,,9H_1 9H_2 9S_2 AS_2 JC_1 JC_2 KC_1 KH_2 KS_1 QD_1 QD_2 QH_2,60,1,4,3,0,0,0,300,70,0,0,0.2067,-351.6667,-65.8,,,0,
bid,C,80,150,,,10D_2 9C_1 9D_2 AC_2 AH_1 AH_2 JD_2 JS_1 KC_2 KH_1 QC_1 QS_1,90,3,4,3,0,1,0,300,-70,0,0,0.7733,121.6667,88.1333,,,1,
bid,S,150,80,,,10C_2 10D_1 10H_1 10S_2 9D_1 AD_1 AD_2 JH_2 JS_2 KD_1 KS_2 QS_2,40,2,4,5,0,0,0,300,70,0,1,0.5733,-58.2,-42.9333,,,0,
bid,S,80,150,,,10C_1 10H_2 10S_1 9C_2 9S_1 AC_1 AS_1 JD_1 JH_1 KD_2 QC_2 QH_1,10,2,3,4,0,0,0,310,-70,0,1,0.1333,-361.2,-31.4,,,0,
fold,S,150,80,200,70,10D_1 10S_2 9D_1 AD_1 AD_2 AS_2 JH_2 JS_2 KC_1 KS_1 KS_2 QS_2,150,3,6,4,1,0,0,300,70,0,0,1.0,,,271.8667,-370.0,,0
bid,C,240,510,,,10H_1 10S_1 AC_1 AC_2 AD_2 AH_2 AS_2 JD_1 KC_1 QD_2 QH_1 QS_2,140,5,3,3,0,1,1,300,-270,0,0,0.9933,301.4,350.8,,,0,
bid,H,510,240,,,10C_2 10D_2 10H_2 9C_2 9D_1 9H_1 AD_1 JH_1 JS_1 JS_2 KC_2 KD_1,10,1,3,4,0,0,0,310,270,0,0,0.12,-403.1333,-160.9333,,,0,
bid,D,240,510,,,10C_1 10D_1 9D_2 9H_2 AH_1 JD_2 KD_2 KH_1 KH_2 KS_2 QC_2 QD_1,50,1,5,4,0,0,0,310,-270,1,0,0.66,29.7333,-33.6,,,1,
bid,S,510,240,,,10S_2 9C_1 9S_1 9S_2 AS_1 JC_1 JC_2 JH_2 KS_1 QC_1 QH_2 QS_1,60,1,6,4,0,0,0,310,270,0,1,0.7533,84.3333,-104.2,,,1,
bid,C,240,510,,,10H_1 10S_1 AC_1 AC_2 AD_2 AH_2 AS_2 JD_1 KC_1 QD_2 QH_1 QS_2,140,5,3,3,0,1,1,320,-270,0,1,0.9867,301.4667,280.6667,,,1,
bid,S,510,240,,,10S_2 9C_1 9S_1 9S_2 AS_1 JC_1 JC_2 JH_2 KS_1 QC_1 QH_2 QS_1,60,1,6,4,0,0,0,330,270,0,1,0.7,49.8,-25.8667,,,1,
bid,C,240,510,,,10H_1 10S_1 AC_1 AC_2 AD_2 AH_2 AS_2 JD_1 KC_1 QD_2 QH_1 QS_2,140,5,3,3,0,1,1,340,-270,0,1,0.92,238.3333,292.0,,,0,
fold,S,510,240,190,160,10S_2 9S_1 9S_2 AD_1 AS_1 JC_2 JH_2 JS_1 JS_2 KS_1 QH_2 QS_1,170,2,8,2,1,0,0,330,270,0,0,0.9933,,,166.2,-490.0,,0
bid,D,880,470,,,10H_1 AC_1 AC_2 AD_1 AD_2 KC_2 KD_1 KH_1 KH_2 QC_2 QD_1 QS_1,60,4,4,4,0,0,0,300,410,0,0,0.66,47.8,231.3333,,,0,
bid,S,470,880,,,10C_1 10D_2 10S_1 10S_2 9S_1 AH_2 AS_1 AS_2 JD_2 JH_2 KS_2 QD_2,10,3,6,3,0,0,0,300,-410,0,0,0.6067,22.7333,-56.6,,,1,
bid,H,880,470,,,10D_1 10H_2 9C_1 9D_1 9H_1 9H_2 AH_1 JD_1 JS_2 KC_1 KS_1 QC_1,40,1,4,3,0,0,0,300,410,0,1,0.2467,-297.3333,-107.6,,,0,
fold,C,470,880,50,110,10C_1 10C_2 9C_2 9D_2 9S_2 AS_2 JC_1 JC_2 JD_2 JH_1 QH_1 QH_2,10,1,5,3,0,0,0,250,-410,0,0,0.0333,,,-470.6667,-360.0,,1
bid,C,220,990,,,10C_1 10H_2 10S_2 9C_2 9D_1 AC_1 AH_2 JC_2 KD_2 KH_1 KH_2 QS_2,10,2,4,4,0,0,0,300,-770,0,0,0.42,-148.4667,-78.0667,,,0,
bid,D,990,220,,,10C_2 9C_1 JD_1 JH_1 JH_2 JS_1 KD_1 KS_1 QC_1 QD_1 QH_1 QH_2,40,0,3,4,0,0,0,300,770,0,0,0.2867,-319.7333,-91.8667,,,0,
bid,S,220,990,,,10D_1 10H_1 9D_2 9H_1 9H_2 9S_1 AC_2 AD_1 AD_2 KS_2 QC_2 QS_1,50,3,3,4,0,0,0,310,-770,0,1,0.32,-254.6,98.6667,,,0,
bid,S,990,220,,,10D_2 10S_1 9S_2 AH_1 AS_1 AS_2 JC_1 JD_2 JS_2 KC_1 KC_2 QD_2,10,3,5,3,0,0,0,310,770,1,0,0.4667,-88.1333,78.5333,,,0,
bid,C,690,260,,,10C_2 10D_2 10S_1 9C_2 9S_1 AD_2 JC_1 KC_2 KD_1 KH_2 QC_1 QD_1,70,1,5,4,0,0,0,300,430,0,0,0.6667,28.9333,-132.5333,,,1,
bid,S,260,690,,,10C_1 10D_1 10S_2 9C_1 AC_1 AC_2 AH_1 AS_2 JH_1 JH_2 JS_2 KC_1,0,4,3,5,0,0,0,310,-430,0,0,0.2267,-313.6,-73.0,,,0,
bid,S,690,260,,,10H_2 9D_1 9H_1 9S_2 JC_2 KD_2 KH_1 KS_1 KS_2 QH_1 QS_1 QS_2,110,0,5,4,0,0,0,310,430,1,0,0.6133,-31.7333,-24.8667,,,0,
bid,D,260,690,,,10H_1 9D_2 9H_2 AD_1 AH_2 AS_1 JD_1 JD_2 JS_1 QC_2 QD_2 QH_2,10,3,5,4,0,0,0,310,-430,0,1,0.6,-3.1333,-21.0667,,,1,
fold,C,690,260,90,10,10C_2 10H_2 9C_2 9S_1 AD_2 JC_1 KC_2 KD_1 QC_1 QD_1 QS_1 QS_2,70,1,5,3,0,0,0,300,430,0,0,0.0333,,,-419.8,-310.0,,1
bid,D,270,390,,,10H_1 9C_2 9D_2 9H_2 9S_2 JC_2 KD_1 KH_2 QC_2 QD_1 QD_2 QH_2,70,0,4,4,0,0,0,300,-120,0,0,0.26,-333.5333,-93.1333,,,0,
bid,C,390,270,,,10C_2 10D_1 9C_1 9H_1 AC_2 AD_2 AH_2 AS_2 KC_1 KS_1 KS_2 QC_1,150,4,5,3,0,0,1,300,120,0,0,1.0,355.4,80.6667,,,1,
